"species","decimalLatitude","decimalLongitude"
"Eucalyptus saligna",-33.003892,151.681854
"Eucalyptus saligna",-32.954333,151.595238
"Eucalyptus saligna",-30.482165,152.670797
"Eucalyptus saligna",-33.736522,150.303044
"Eucalyptus saligna",-33.342584,151.423166
"Eucalyptus saligna",-30.31903,152.958591
"Eucalyptus saligna",-31.684945,152.63813
"Eucalyptus saligna",-32.419987,152.11994
"Eucalyptus saligna",-33.733001,151.055727
"Eucalyptus saligna",-33.359343,151.370648
"Eucalyptus saligna",-31.459995,152.12957
"Eucalyptus saligna",-31.340267,151.810504
"Eucalyptus saligna",-30.084526,152.670883
"Eucalyptus saligna",-32.938039,151.633051
"Eucalyptus saligna",-33.708149,151.075197
"Eucalyptus saligna",-32.048152,151.744687
"Eucalyptus saligna",-33.512257,151.384114
"Eucalyptus saligna",-28.525671,152.567712
"Eucalyptus saligna",-33.428529,151.35166
"Eucalyptus saligna",-35.477283,144.326084
"Eucalyptus saligna",-29.633859,152.334717
"Eucalyptus saligna",-32.63153,152.006803
"Eucalyptus saligna",-31.532141,151.611431
"Eucalyptus saligna",-33.34302,151.419062
"Eucalyptus saligna",-33.716309,151.126241
"Eucalyptus saligna",-35.248434,150.034524
"Eucalyptus saligna",-33.811575,151.03502
"Eucalyptus saligna",-33.628419,150.879485
"Eucalyptus saligna",-32.210462,151.744528
"Eucalyptus saligna",-28.677448,152.625122
"Eucalyptus saligna",-29.500902,152.171235
"Eucalyptus saligna",-33.740953,151.045267
"Eucalyptus saligna",-30.256503,153.082159
"Eucalyptus saligna",-31.5699,152.830802
"Eucalyptus saligna",-31.797915,152.1306
"Eucalyptus saligna",-31.407402,151.564237
"Eucalyptus saligna",-33.780991,151.009156
"Eucalyptus saligna",-28.489836,152.401323
"Eucalyptus saligna",-33.697897,151.117974
"Eucalyptus saligna",-33.743539,151.06625
"Eucalyptus saligna",-32.865292,151.5937
"Eucalyptus saligna",-29.448062,152.369495
"Eucalyptus saligna",-23.838362,149.084781
"Eucalyptus saligna",-32.248619,152.33424
"Eucalyptus saligna",-29.786057,152.030131
"Eucalyptus saligna",-32.89074,151.207482
"Eucalyptus saligna",-33.738889,151.129167
"Eucalyptus saligna",-32.817731,150.622861
"Eucalyptus saligna",-31.141628,152.822756
"Eucalyptus saligna",-29.609148,152.257907
"Eucalyptus saligna",-32.064393,152.439594
"Eucalyptus saligna",-32.335183,152.121732
"Eucalyptus saligna",-30.418728,152.938293
"Eucalyptus saligna",-30.580073,152.667865
"Eucalyptus saligna",-33.23624,151.343567
"Eucalyptus saligna",-29.465081,152.467751
"Eucalyptus saligna",-32.311364,152.051419
"Eucalyptus saligna",-29.474329,152.354373
"Eucalyptus saligna",-33.881347,151.235329
"Eucalyptus saligna",-33.728884,151.12234
"Eucalyptus saligna",-30.959154,152.115301
"Eucalyptus saligna",-29.430894,152.180928
"Eucalyptus saligna",-30.400253,152.99695
"Eucalyptus saligna",-33.946827,150.972747
"Eucalyptus saligna",-32.25149,152.52498
"Eucalyptus saligna",-33.765779,151.062008
"Eucalyptus saligna",-32.271158,152.116085
"Eucalyptus saligna",-32.948912,151.524005
"Eucalyptus saligna",-31.06764,152.617957
"Eucalyptus saligna",-29.450321,152.359026
"Eucalyptus saligna",-33.376621,151.362552
"Eucalyptus saligna",-30.870996,151.913187
"Eucalyptus saligna",-33.752308,151.234499
"Eucalyptus saligna",-31.546865,151.635392
"Eucalyptus saligna",-32.25453,151.780953
"Eucalyptus saligna",-32.357222,152.135009
"Eucalyptus saligna",-33.734357,151.023677
"Eucalyptus saligna",-30.975672,151.933177
"Eucalyptus saligna",-31.232524,151.890981
"Eucalyptus saligna",-32.583251,150.878462
"Eucalyptus saligna",-32.315083,151.85113
"Eucalyptus saligna",-32.228299,152.168121
"Eucalyptus saligna",-32.948923,151.524521
"Eucalyptus saligna",-33.388223,151.372259
"Eucalyptus saligna",-33.354503,151.422177
"Eucalyptus saligna",-33.316694,151.300176
"Eucalyptus saligna",-30.819657,152.210804
"Eucalyptus saligna",-33.746037,151.047615
"Eucalyptus saligna",-33.767773,151.111378
"Eucalyptus saligna",-33.798,151.08405
"Eucalyptus saligna",-30.475394,152.935594
"Eucalyptus saligna",-31.43887,151.824042
"Eucalyptus saligna",-29.091835,153.39685
"Eucalyptus saligna",-33.759866,151.038155
"Eucalyptus saligna",-33.726716,150.954215
"Eucalyptus saligna",-30.873079,152.211954
"Eucalyptus saligna",-33.292722,150.970547
"Eucalyptus saligna",-30.857464,152.188991
"Eucalyptus saligna",-31.616558,151.848737
"Eucalyptus saligna",-31.314875,152.023192
"Eucalyptus saligna",-33.746364,151.039526
"Eucalyptus saligna",-30.587669,152.505123
"Eucalyptus saligna",-33.795747,151.068714
"Eucalyptus saligna",-33.863782,151.086992
"Eucalyptus saligna",-30.492049,152.834769
"Eucalyptus saligna",-33.775125,151.20468
"Eucalyptus saligna",-31.363506,152.011649
"Eucalyptus saligna",-32.486981,151.898837
"Eucalyptus saligna",-34.143446,151.032551
"Eucalyptus saligna",-31.115267,152.086066
"Eucalyptus saligna",-33.758877,150.964905
"Eucalyptus saligna",-28.777094,152.264461
"Eucalyptus saligna",-33.50213,151.402215
"Eucalyptus saligna",-30.062008,152.337619
"Eucalyptus saligna",-30.270907,153.073848
"Eucalyptus saligna",-33.887352,150.859035
"Eucalyptus saligna",-28.468977,152.657353
"Eucalyptus saligna",-32.269737,150.891577
"Eucalyptus saligna",-33.983142,150.978924
"Eucalyptus saligna",-33.327516,151.40631
"Eucalyptus saligna",-33.784235,151.149613
"Eucalyptus saligna",-33.717005,151.126322
"Eucalyptus saligna",-33.052466,151.479412
"Eucalyptus saligna",-34.322674,150.88083
"Eucalyptus saligna",-33.835056,151.168606
"Eucalyptus saligna",-33.327251,151.36513
"Eucalyptus saligna",-29.642369,152.261248
"Eucalyptus saligna",-29.483289,152.342965
"Eucalyptus saligna",-34.314868,150.748178
"Eucalyptus saligna",-30.219235,153.072229
"Eucalyptus saligna",-29.456153,152.544229
"Eucalyptus saligna",-34.760167,150.725773
"Eucalyptus saligna",-30.826495,151.918372
"Eucalyptus saligna",-33.345011,151.364669
"Eucalyptus saligna",-29.344358,152.400519
"Eucalyptus saligna",-31.464284,152.91779
"Eucalyptus saligna",-34.055618,151.092246
"Eucalyptus saligna",-31.6613,152.42289
"Eucalyptus saligna",-32.09546,151.679047
"Eucalyptus saligna",-33.487793,151.407733
"Eucalyptus saligna",-30.702402,152.541609
"Eucalyptus saligna",-32.978734,151.408395
"Eucalyptus saligna",-31.462596,152.854079
"Eucalyptus saligna",-32.931194,151.648021
"Eucalyptus saligna",-35.675941,150.249817
"Eucalyptus saligna",-31.59198,152.61934
"Eucalyptus saligna",-33.165089,151.117816
"Eucalyptus saligna",-31.431627,152.137198
"Eucalyptus saligna",-30.893038,152.216352
"Eucalyptus saligna",-32.971956,151.532471
"Eucalyptus saligna",-33.168475,151.327114
"Eucalyptus saligna",-33.308468,151.133092
"Eucalyptus saligna",-33.73545,151.020678
"Eucalyptus saligna",-30.318813,152.95882
"Eucalyptus saligna",-30.161394,152.920543
"Eucalyptus saligna",-32.309933,151.363676
"Eucalyptus saligna",-33.426693,151.419894
"Eucalyptus saligna",-33.788907,150.985767
"Eucalyptus saligna",-33.452116,150.842104
"Eucalyptus saligna",-28.478064,152.644533
"Eucalyptus saligna",-33.95,150.978
"Eucalyptus saligna",-33.413207,151.428749
"Eucalyptus saligna",-33.727883,150.981595
"Eucalyptus saligna",-33.734141,151.018097
"Eucalyptus saligna",-31.432278,151.918149
"Eucalyptus saligna",-31.242914,152.42115
"Eucalyptus saligna",-32.180352,151.680729
"Eucalyptus saligna",-33.74338,151.063985
"Eucalyptus saligna",-34.08048,150.832423
"Eucalyptus saligna",-33.226473,151.341487
"Eucalyptus saligna",-28.506277,152.362571
"Eucalyptus saligna",-33.03498,151.252983
"Eucalyptus saligna",-31.492951,152.472097
"Eucalyptus saligna",-28.674537,152.711414
"Eucalyptus saligna",-30.798477,152.232886
"Eucalyptus saligna",-32.236654,151.185888
"Eucalyptus saligna",-31.240659,152.435592
"Eucalyptus saligna",-31.158817,152.499555
"Eucalyptus saligna",-30.899499,152.216375
"Eucalyptus saligna",-33.771611,151.124917
"Eucalyptus saligna",-29.856133,152.201703
"Eucalyptus saligna",-33.443493,151.427165
"Eucalyptus saligna",-33.751506,151.23392
"Eucalyptus saligna",-31.041506,152.310822
"Eucalyptus saligna",-33.052986,151.238688
"Eucalyptus saligna",-33.713511,151.107112
"Eucalyptus saligna",-31.560744,152.281811
"Eucalyptus saligna",-33.749757,151.23478
"Eucalyptus saligna",-32.068463,151.374348
"Eucalyptus saligna",-29.510552,152.231751
"Eucalyptus saligna",-28.504615,153.436772
"Eucalyptus saligna",-34.909472,150.391744
"Eucalyptus saligna",-33.176255,151.403259
"Eucalyptus saligna",-32.971358,151.536058
"Eucalyptus saligna",-33.633679,151.316984
"Eucalyptus saligna",-32.116931,151.679268
"Eucalyptus saligna",-31.685153,151.6339
"Eucalyptus saligna",-36.318091,149.966385
"Eucalyptus saligna",-30.657909,152.591404
"Eucalyptus saligna",-32.225588,151.74285
"Eucalyptus saligna",-30.102343,152.709947
"Eucalyptus saligna",-33.80069,150.97919
"Eucalyptus saligna",-34.69783,150.621075
"Eucalyptus saligna",-33.748728,151.031243
"Eucalyptus saligna",-33.461364,151.379701
"Eucalyptus saligna",-33.78302,151.05427
"Eucalyptus saligna",-28.741124,152.33001
"Eucalyptus saligna",-33.39864,151.327732
"Eucalyptus saligna",-35.491374,150.250862
"Eucalyptus saligna",-33.417219,151.371304
"Eucalyptus saligna",-30.151794,153.117897
"Eucalyptus saligna",-31.553388,151.638847
"Eucalyptus saligna",-30.283587,152.940249
"Eucalyptus saligna",-33.797676,151.091806
"Eucalyptus saligna",-32.221141,152.0046
"Eucalyptus saligna",-31.643996,152.742247
"Eucalyptus saligna",-29.867446,152.187852
"Eucalyptus saligna",-31.434422,152.221352
"Eucalyptus saligna",-33.233588,151.434738
"Eucalyptus saligna",-29.543635,152.419684
"Eucalyptus saligna",-28.354582,152.728611
"Eucalyptus saligna",-31.391633,152.032389
"Eucalyptus saligna",-34.90128,150.387638
"Eucalyptus saligna",-31.345174,152.094888
"Eucalyptus saligna",-33.343418,151.41913
"Eucalyptus saligna",-33.399134,151.402918
"Eucalyptus saligna",-31.642416,152.70103
"Eucalyptus saligna",-32.938397,151.499112
"Eucalyptus saligna",-30.111368,152.71044
"Eucalyptus saligna",-31.499,152.740611
"Eucalyptus saligna",-33.715794,151.132479
"Eucalyptus saligna",-33.432058,151.354538
"Eucalyptus saligna",-28.457724,153.095032
"Eucalyptus saligna",-31.263608,151.892329
"Eucalyptus saligna",-33.465587,151.406283
"Eucalyptus saligna",-32.320384,152.051325
"Eucalyptus saligna",-33.35002,151.343256
"Eucalyptus saligna",-33.395398,151.432534
"Eucalyptus saligna",-33.708553,151.076245
"Eucalyptus saligna",-33.335693,151.411063
"Eucalyptus saligna",-31.359094,151.860091
"Eucalyptus saligna",-35.226197,150.513113
"Eucalyptus saligna",-33.774849,150.697752
"Eucalyptus saligna",-33.882473,151.145389
"Eucalyptus saligna",-34.729034,150.513837
"Eucalyptus saligna",-31.329353,152.090309
"Eucalyptus saligna",-28.949159,152.031836
"Eucalyptus saligna",-30.794794,152.958226
"Eucalyptus saligna",-30.035698,152.591383
"Eucalyptus saligna",-33.895341,151.198425
"Eucalyptus saligna",-31.209841,152.479225
"Eucalyptus saligna",-33.208759,150.833074
"Eucalyptus saligna",-29.835393,152.132622
"Eucalyptus saligna",-34.891547,150.619036
"Eucalyptus saligna",-35.03178,150.45276
"Eucalyptus saligna",-32.052973,152.415421
"Eucalyptus saligna",-32.428422,151.855868
"Eucalyptus saligna",-33.719611,151.138333
"Eucalyptus saligna",-33.766228,151.100983
"Eucalyptus saligna",-33.64206,151.323355
"Eucalyptus saligna",-30.93198,152.099852
"Eucalyptus saligna",-35.443245,150.256102
"Eucalyptus saligna",-31.454165,152.455233
"Eucalyptus saligna",-29.970937,152.408193
"Eucalyptus saligna",-34.404522,150.874748
"Eucalyptus saligna",-33.817206,151.174329
"Eucalyptus saligna",-33.694151,151.224106
"Eucalyptus saligna",-33.735915,151.156411
"Eucalyptus saligna",-34.939288,150.579735
"Eucalyptus saligna",-33.402212,151.440088
"Eucalyptus saligna",-31.893096,152.282028
"Eucalyptus saligna",-33.344924,151.371454
"Eucalyptus saligna",-33.74191,151.05971
"Eucalyptus saligna",-33.790784,150.970476
"Eucalyptus saligna",-33.904674,150.979362
"Eucalyptus saligna",-32.250031,151.388845
"Eucalyptus saligna",-31.324055,152.765708
"Eucalyptus saligna",-33.351632,151.43117
"Eucalyptus saligna",-29.418081,152.165435
"Eucalyptus saligna",-29.278372,152.117223
"Eucalyptus saligna",-33.888172,150.859536
"Eucalyptus saligna",-30.127121,153.058749
"Eucalyptus saligna",-30.790442,152.567311
"Eucalyptus saligna",-30.89612,152.220138
"Eucalyptus saligna",-33.04319,151.260959
"Eucalyptus saligna",-33.69946,151.021484
"Eucalyptus saligna",-33.365997,151.396856
"Eucalyptus saligna",-33.70555,151.036904
"Eucalyptus saligna",-30.365338,152.928798
"Eucalyptus saligna",-33.880593,151.212519
"Eucalyptus saligna",-33.033503,151.500821
"Eucalyptus saligna",-29.837746,152.14761
"Eucalyptus saligna",-30.6454,152.962115
"Eucalyptus saligna",-33.416559,151.430003
"Eucalyptus saligna",-35.777716,150.220318
"Eucalyptus saligna",-33.718555,151.136197
"Eucalyptus saligna",-35.414647,150.247006
"Eucalyptus saligna",-31.924458,152.326202
"Eucalyptus saligna",-31.554498,151.681463
"Eucalyptus saligna",-31.453423,152.512077
"Eucalyptus saligna",-31.640758,152.29778
"Eucalyptus saligna",-31.36269,152.775506
"Eucalyptus saligna",-31.889926,152.247144
"Eucalyptus saligna",-33.722735,151.092128
"Eucalyptus saligna",-28.815556,153.382222
"Eucalyptus saligna",-30.233333,152.516667
"Eucalyptus saligna",-30.566667,151.883333
"Eucalyptus saligna",-30.533333,151.883333
"Eucalyptus saligna",-29.016667,152.233333
"Eucalyptus saligna",-30.55,151.883333
"Eucalyptus saligna",-30.536111,152.454444
"Eucalyptus saligna",-28.366667,152.533333
"Eucalyptus saligna",-34.133333,151
"Eucalyptus saligna",-34.116667,151.033333
"Eucalyptus saligna",-30.566667,151.866667
"Eucalyptus saligna",-31.680278,152.619722
"Eucalyptus saligna",-30.8,152.016667
"Eucalyptus saligna",-33.2,151.116667
"Eucalyptus saligna",-30.65,152.2
"Eucalyptus saligna",-29.666667,152.066667
"Eucalyptus saligna",-32.266667,151.5
"Eucalyptus saligna",-30.583333,152.166667
"Eucalyptus saligna",-33.766667,150.616667
"Eucalyptus saligna",-30.065556,152.230833
"Eucalyptus saligna",-33.75,150.616667
"Eucalyptus saligna",-28.133333,153.2
"Eucalyptus saligna",-30.666667,151.983333
"Eucalyptus saligna",-30.55,152.25
"Eucalyptus saligna",-28.016667,152.033333
"Eucalyptus saligna",-33.741153,151.15805
"Eucalyptus saligna",-31.262905,151.885133
"Eucalyptus saligna",-36.328145,150.077935
"Eucalyptus saligna",-35.362898,150.230335
"Eucalyptus saligna",-31.639261,152.156377
"Eucalyptus saligna",-30.654474,152.933243
"Eucalyptus saligna",-33.708109,151.074917
"Eucalyptus saligna",-32.248417,151.6178
"Eucalyptus saligna",-34.808749,150.477184
"Eucalyptus saligna",-30.300761,152.980157
"Eucalyptus saligna",-31.248416,151.884445
"Eucalyptus saligna",-31.762147,151.757642
"Eucalyptus saligna",-32.086853,151.523766
"Eucalyptus saligna",-29.844581,152.231918
"Eucalyptus saligna",-31.89919,151.841098
"Eucalyptus saligna",-31.691735,152.111587
"Eucalyptus saligna",-29.145061,152.126662
"Eucalyptus saligna",-29.610999,152.443352
"Eucalyptus saligna",-29.100535,153.340606
"Eucalyptus saligna",-32.250018,151.780716
"Eucalyptus saligna",-31.610855,152.168751
"Eucalyptus saligna",-32.235637,152.102033
"Eucalyptus saligna",-33.266739,151.392968
"Eucalyptus saligna",-33.448902,151.383151
"Eucalyptus saligna",-28.654433,152.485504
"Eucalyptus saligna",-30.097353,152.427154
"Eucalyptus saligna",-29.837248,152.073606
"Eucalyptus saligna",-33.36056,151.33786
"Eucalyptus saligna",-30.4624,152.8995
"Eucalyptus saligna",-33.808672,151.169206
"Eucalyptus saligna",-33.335241,151.403587
"Eucalyptus saligna",-31.583732,151.626316
"Eucalyptus saligna",-33.789072,151.113508
"Eucalyptus saligna",-30.039507,152.406743
"Eucalyptus saligna",-31.462989,151.626967
"Eucalyptus saligna",-34.4122,150.7961
"Eucalyptus saligna",-33.778876,151.092946
"Eucalyptus saligna",-33.808538,151.166876
"Eucalyptus saligna",-33.800683,150.996485
"Eucalyptus saligna",-31.553343,152.394845
"Eucalyptus saligna",-31.741374,152.13817
"Eucalyptus saligna",-31.462353,152.219033
"Eucalyptus saligna",-33.80477,151.04579
"Eucalyptus saligna",-33.132031,151.410938
"Eucalyptus saligna",-30.273923,152.980277
"Eucalyptus saligna",-33.786179,151.004123
"Eucalyptus saligna",-32.172951,152.009614
"Eucalyptus saligna",-29.050999,151.510887
"Eucalyptus saligna",-29.853009,152.22264
"Eucalyptus saligna",-30.163325,152.44962
"Eucalyptus saligna",-32.006325,152.509074
"Eucalyptus saligna",-32.958889,151.04
"Eucalyptus saligna",-33.778562,151.043441
"Eucalyptus saligna",-33.842627,151.171869
"Eucalyptus saligna",-31.051616,152.194559
"Eucalyptus saligna",-32.177646,151.288627
"Eucalyptus saligna",-31.508247,151.615839
"Eucalyptus saligna",-28.324211,152.514472
"Eucalyptus saligna",-33.781645,151.081
"Eucalyptus saligna",-29.284133,152.48515
"Eucalyptus saligna",-30.726396,152.877312
"Eucalyptus saligna",-31.360976,151.838578
"Eucalyptus saligna",-31.2005,152.7043
"Eucalyptus saligna",-31.640121,152.220696
"Eucalyptus saligna",-33.793,151.111
"Eucalyptus saligna",-32.005292,152.12022
"Eucalyptus saligna",-33.694317,150.970923
"Eucalyptus saligna",-33.726825,151.150134
"Eucalyptus saligna",-33.257258,151.38813
"Eucalyptus saligna",-30.298412,152.767752
"Eucalyptus saligna",-32.405822,152.222922
"Eucalyptus saligna",-28.799393,153.371368
"Eucalyptus saligna",-33.640361,150.68299
"Eucalyptus saligna",-32.336058,152.121819
"Eucalyptus saligna",-31.947498,152.428229
"Eucalyptus saligna",-32.037287,152.007831
"Eucalyptus saligna",-33.423072,151.298138
"Eucalyptus saligna",-33.013822,151.338162
"Eucalyptus saligna",-33.751471,151.230586
"Eucalyptus saligna",-34.871397,150.554829
"Eucalyptus saligna",-29.998069,152.680246
"Eucalyptus saligna",-30.783952,152.916432
"Eucalyptus saligna",-31.061989,152.336878
"Eucalyptus saligna",-31.879578,150.822181
"Eucalyptus saligna",-31.143452,152.492817
"Eucalyptus saligna",-33.937732,151.119257
"Eucalyptus saligna",-29.654745,152.360927
"Eucalyptus saligna",-29.654851,152.383348
"Eucalyptus saligna",-33.205685,151.269885
"Eucalyptus saligna",-33.422455,151.418497
"Eucalyptus saligna",-33.356389,151.378333
"Eucalyptus saligna",-32.214922,151.277107
"Eucalyptus saligna",-33.341954,151.365314
"Eucalyptus saligna",-30.624481,152.578502
"Eucalyptus saligna",-33.391553,151.420576
"Eucalyptus saligna",-33.187162,151.342261
"Eucalyptus saligna",-30.603944,152.654738
"Eucalyptus saligna",-31.685976,152.635668
"Eucalyptus saligna",-33.328608,151.310218
"Eucalyptus saligna",-30.900204,152.372202
"Eucalyptus saligna",-27.980488,152.346865
"Eucalyptus saligna",-33.700175,150.873438
"Eucalyptus saligna",-29.113725,152.455668
"Eucalyptus saligna",-28.957904,152.320655
"Eucalyptus saligna",-33.767867,150.996763
"Eucalyptus saligna",-34.456811,150.862826
"Eucalyptus saligna",-34.798714,150.571197
"Eucalyptus saligna",-33.423531,151.369863
"Eucalyptus saligna",-31.476284,152.136788
"Eucalyptus saligna",-33.744743,151.046
"Eucalyptus saligna",-33.006787,151.46241
"Eucalyptus saligna",-29.398322,152.159031
"Eucalyptus saligna",-32.078171,152.368293
"Eucalyptus saligna",-32.284593,152.261222
"Eucalyptus saligna",-33.700306,151.08103
"Eucalyptus saligna",-33.270997,151.359931
"Eucalyptus saligna",-33.826004,151.167875
"Eucalyptus saligna",-34.321638,150.903442
"Eucalyptus saligna",-30.964282,151.956106
"Eucalyptus saligna",-32.727131,150.944108
"Eucalyptus saligna",-31.366436,152.041059
"Eucalyptus saligna",-31.404756,151.879175
"Eucalyptus saligna",-29.411379,152.161593
"Eucalyptus saligna",-32.951582,151.502847
"Eucalyptus saligna",-35.080462,150.663685
"Eucalyptus saligna",-34.69396,150.77509
"Eucalyptus saligna",-33.787946,150.987284
"Eucalyptus saligna",-32.28009,152.26095
"Eucalyptus saligna",-30.250156,152.470331
"Eucalyptus saligna",-32.665593,150.721229
"Eucalyptus saligna",-28.818579,153.296004
"Eucalyptus saligna",-32.218825,151.763253
"Eucalyptus saligna",-33.359953,151.405475
"Eucalyptus saligna",-32.247497,151.69456
"Eucalyptus saligna",-30.154342,152.764313
"Eucalyptus saligna",-33.470108,151.358879
"Eucalyptus saligna",-28.6698,152.484224
"Eucalyptus saligna",-28.504845,153.159012
"Eucalyptus saligna",-32.187489,151.985199
"Eucalyptus saligna",-31.488844,152.731555
"Eucalyptus saligna",-34.73545,150.474759
"Eucalyptus saligna",-31.586277,151.71078
"Eucalyptus saligna",-32.164249,151.658278
"Eucalyptus saligna",-29.691115,152.375214
"Eucalyptus saligna",-33.733605,151.126819
"Eucalyptus saligna",-33.71599,151.132041
"Eucalyptus saligna",-29.500243,152.163895
"Eucalyptus saligna",-28.659242,152.736017
"Eucalyptus saligna",-34.4133,150.8022
"Eucalyptus saligna",-32.91671,150.892409
"Eucalyptus saligna",-33.763321,151.134133
"Eucalyptus saligna",-31.597385,151.823677
"Eucalyptus saligna",-33.7293,151.12253
"Eucalyptus saligna",-29.847431,152.225478
"Eucalyptus saligna",-30.285123,152.998087
"Eucalyptus saligna",-31.007277,152.281685
"Eucalyptus saligna",-32.178628,151.409539
"Eucalyptus saligna",-33.30319,151.28038
"Eucalyptus saligna",-30.492295,152.829568
"Eucalyptus saligna",-30.217039,153.060663
"Eucalyptus saligna",-33.786284,151.168139
"Eucalyptus saligna",-30.491335,152.566568
"Eucalyptus saligna",-33.181544,151.409677
"Eucalyptus saligna",-32.230597,151.215986
"Eucalyptus saligna",-33.343265,151.419208
"Eucalyptus saligna",-33.786422,151.161988
"Eucalyptus saligna",-31.419883,151.888782
"Eucalyptus saligna",-33.80284,151.035155
"Eucalyptus saligna",-31.720952,152.163025
"Eucalyptus saligna",-33.937012,151.193767
"Eucalyptus saligna",-29.793628,153.008381
"Eucalyptus saligna",-31.464774,152.9224
"Eucalyptus saligna",-33.745837,151.035617
"Eucalyptus saligna",-33.74223,151.15616
"Eucalyptus saligna",-33.430188,151.345204
"Eucalyptus saligna",-32.103697,151.565598
"Eucalyptus saligna",-33.74104,151.062265
"Eucalyptus saligna",-30.470458,152.513947
"Eucalyptus saligna",-31.872245,151.891036
"Eucalyptus saligna",-32.344992,152.447966
"Eucalyptus saligna",-31.527888,151.631136
"Eucalyptus saligna",-30.217393,152.630955
"Eucalyptus saligna",-32.278012,152.290232
"Eucalyptus saligna",-32.926313,151.605309
"Eucalyptus saligna",-29.678929,152.324085
"Eucalyptus saligna",-33.048638,151.486524
"Eucalyptus saligna",-33.740238,150.685765
"Eucalyptus saligna",-28.464872,153.170627
"Eucalyptus saligna",-33.401912,150.78922
"Eucalyptus saligna",-32.165277,151.252116
"Eucalyptus saligna",-31.450603,152.211746
"Eucalyptus saligna",-31.234829,151.889649
"Eucalyptus saligna",-31.382505,152.220781
"Eucalyptus saligna",-31.767312,152.076747
"Eucalyptus saligna",-33.471081,151.429773
"Eucalyptus saligna",-32.385018,151.429313
"Eucalyptus saligna",-33.698911,151.024094
"Eucalyptus saligna",-32.254731,151.775654
"Eucalyptus saligna",-33.401769,151.329275
"Eucalyptus saligna",-30.382861,153.035946
"Eucalyptus saligna",-33.650811,151.064497
"Eucalyptus saligna",-35.773611,150.186667
"Eucalyptus saligna",-35.46066,150.220928
"Eucalyptus saligna",-35.623716,150.284539
"Eucalyptus saligna",-35.606771,150.034539
"Eucalyptus saligna",-33.739589,151.132695
"Eucalyptus saligna",-33.397972,151.412164
"Eucalyptus saligna",-30.425902,152.881068
"Eucalyptus saligna",-30.4384,152.9108
"Eucalyptus saligna",-30.735873,152.056242
"Eucalyptus saligna",-31.599286,151.834193
"Eucalyptus saligna",-29.536862,152.235288
"Eucalyptus saligna",-33.420772,151.406663
"Eucalyptus saligna",-30.80703,152.039345
"Eucalyptus saligna",-32.929754,151.688867
"Eucalyptus saligna",-29.915883,152.203195
"Eucalyptus saligna",-33.734748,151.156553
"Eucalyptus saligna",-33.735919,151.023634
"Eucalyptus saligna",-28.52093,153.103571
"Eucalyptus saligna",-31.54228,151.631824
"Eucalyptus saligna",-33.354428,151.421843
"Eucalyptus saligna",-31.282107,152.534099
"Eucalyptus saligna",-34.833206,150.408377
"Eucalyptus saligna",-32.088773,151.444522
"Eucalyptus saligna",-33.1786,151.406589
"Eucalyptus saligna",-29.490248,152.548982
"Eucalyptus saligna",-33.746574,151.148656
"Eucalyptus saligna",-32.955769,151.72042
"Eucalyptus saligna",-28.95036,152.166822
"Eucalyptus saligna",-29.577442,152.22982
"Eucalyptus saligna",-34.727263,150.515419
"Eucalyptus saligna",-33.616783,150.802836
"Eucalyptus saligna",-30.220554,152.382279
"Eucalyptus saligna",-34.407375,150.770753
"Eucalyptus saligna",-34.777846,150.750502
"Eucalyptus saligna",-29.695448,152.584499
"Eucalyptus saligna",-28.569649,152.504955
"Eucalyptus saligna",-36.311274,150.088576
"Eucalyptus saligna",-32.948233,151.535252
"Eucalyptus saligna",-28.524974,152.76037
"Eucalyptus saligna",-33.444032,151.425913
"Eucalyptus saligna",-31.459976,151.570116
"Eucalyptus saligna",-32.22021,152.006848
"Eucalyptus saligna",-29.519493,152.060007
"Eucalyptus saligna",-33.230762,151.43158
"Eucalyptus saligna",-32.442933,151.864943
"Eucalyptus saligna",-30.587578,152.695734
"Eucalyptus saligna",-33.8168,151.127817
"Eucalyptus saligna",-31.489009,152.827368
"Eucalyptus saligna",-33.697076,151.028002
"Eucalyptus saligna",-34.327341,150.914495
"Eucalyptus saligna",-28.513567,153.121704
"Eucalyptus saligna",-33.006297,151.430513
"Eucalyptus saligna",-34.715086,150.684508
"Eucalyptus saligna",-33.471577,151.364094
"Eucalyptus saligna",-31.897551,151.619961
"Eucalyptus saligna",-30.095894,153.016124
"Eucalyptus saligna",-33.741701,150.955103
"Eucalyptus saligna",-33.239217,151.34364
"Eucalyptus saligna",-33.156546,151.375925
"Eucalyptus saligna",-32.231562,151.307036
"Eucalyptus saligna",-30.442014,152.673015
"Eucalyptus saligna",-31.800099,151.795236
"Eucalyptus saligna",-32.166693,152.054234
"Eucalyptus saligna",-28.417772,153.213251
"Eucalyptus saligna",-33.048421,151.251146
"Eucalyptus saligna",-30.694649,152.095798
"Eucalyptus saligna",-30.393981,152.993931
"Eucalyptus saligna",-30.204603,152.640042
"Eucalyptus saligna",-35.39495,150.301628
"Eucalyptus saligna",-33.746768,151.153397
"Eucalyptus saligna",-31.88017,152.418505
"Eucalyptus saligna",-32.242676,151.265991
"Eucalyptus saligna",-33.430279,151.390831
"Eucalyptus saligna",-32.933538,151.691926
"Eucalyptus saligna",-33.943432,151.222413
"Eucalyptus saligna",-35.340593,150.220647
"Eucalyptus saligna",-31.465076,152.734434
"Eucalyptus saligna",-34.579292,150.814132
